m_H,m_S_fixed,phi,delta_D0_dir,q_1,O_1,demand_gate,opportunity_gate,region,policy_allocation
0.35,0.3,0.145,1.2000000000000002,0.5049999999999999,3.5249999999999995,True,False,demand_only,Scenario C fixed
0.35,0.3,0.15,1.2000000000000002,0.52,3.6,True,False,demand_only,Scenario C fixed
0.35,0.3,0.155,1.2000000000000002,0.5349999999999999,3.675,True,False,demand_only,Scenario C fixed
0.35,0.3,0.16,1.2000000000000002,0.55,3.75,True,False,demand_only,Scenario C fixed
0.35,0.3,0.165,1.2000000000000002,0.565,3.8249999999999997,True,False,demand_only,Scenario C fixed
0.35,0.3,0.17,1.2000000000000002,0.5800000000000001,3.9000000000000004,True,False,demand_only,Scenario C fixed
0.35,0.3,0.17500000000000002,1.2000000000000002,0.595,3.9749999999999996,True,False,demand_only,Scenario C fixed
0.35,0.3,0.18000000000000002,1.2000000000000002,0.6100000000000001,4.050000000000001,True,False,demand_only,Scenario C fixed
0.35,0.3,0.185,1.2000000000000002,0.625,4.125,True,False,demand_only,Scenario C fixed
0.35,0.3,0.19,1.2000000000000002,0.6400000000000001,4.200000000000001,True,False,demand_only,Scenario C fixed
0.35,0.3,0.195,1.2000000000000002,0.655,4.275,True,False,demand_only,Scenario C fixed
0.35,0.3,0.2,1.2000000000000002,0.6700000000000002,4.3500000000000005,True,False,demand_only,Scenario C fixed
0.35,0.3,0.20500000000000002,1.2000000000000002,0.685,4.425000000000001,True,False,demand_only,Scenario C fixed
0.35,0.3,0.21000000000000002,1.2000000000000002,0.7000000000000002,4.500000000000001,True,False,demand_only,Scenario C fixed
0.35,0.3,0.21500000000000002,1.2000000000000002,0.7150000000000001,4.575,True,False,demand_only,Scenario C fixed
0.35,0.3,0.22,1.2000000000000002,0.73,4.65,True,False,demand_only,Scenario C fixed
0.35,0.3,0.225,1.2000000000000002,0.7450000000000001,4.7250000000000005,True,False,demand_only,Scenario C fixed
0.35,0.3,0.23,1.2000000000000002,0.76,4.8,True,False,demand_only,Scenario C fixed
0.35,0.3,0.23500000000000001,1.2000000000000002,0.7750000000000001,4.875000000000001,True,False,demand_only,Scenario C fixed
0.35,0.3,0.24000000000000002,1.2000000000000002,0.79,4.95,True,False,demand_only,Scenario C fixed
0.35,0.3,0.24500000000000002,1.2000000000000002,0.8050000000000002,5.0,True,True,both_pass,Scenario C fixed
0.35,0.3,0.25,1.2000000000000002,0.8200000000000001,5.0,True,True,both_pass,Scenario C fixed
0.35,0.3,0.255,1.2000000000000002,0.835,5.0,True,True,both_pass,Scenario C fixed
0.35,0.3,0.26,1.2000000000000002,0.8500000000000001,5.0,True,True,both_pass,Scenario C fixed
0.35,0.3,0.265,1.2000000000000002,0.865,5.0,True,True,both_pass,Scenario C fixed
0.35,0.3,0.27,1.2000000000000002,0.8800000000000001,5.0,True,True,both_pass,Scenario C fixed
0.35,0.3,0.275,1.2000000000000002,0.895,5.0,True,True,both_pass,Scenario C fixed
0.35,0.3,0.27999999999999997,1.2000000000000002,0.9099999999999999,5.0,True,True,both_pass,Scenario C fixed
0.35,0.3,0.285,1.2000000000000002,0.925,5.0,True,True,both_pass,Scenario C fixed
0.35,0.3,0.29,1.2000000000000002,0.94,5.0,True,True,both_pass,Scenario C fixed
0.35,0.3,0.295,1.2000000000000002,0.9550000000000001,5.0,True,True,both_pass,Scenario C fixed
0.35,0.3,0.3,1.2000000000000002,0.97,5.0,True,True,both_pass,Scenario C fixed
0.35,0.3,0.305,1.2000000000000002,0.9850000000000001,5.0,True,True,both_pass,Scenario C fixed
0.35,0.3,0.31,1.2000000000000002,1.0,5.0,True,True,both_pass,Scenario C fixed
0.35,0.3,0.315,1.2000000000000002,1.0,5.0,True,True,both_pass,Scenario C fixed
0.35,0.3,0.32,1.2000000000000002,1.0,5.0,True,True,both_pass,Scenario C fixed
0.35,0.3,0.325,1.2000000000000002,1.0,5.0,True,True,both_pass,Scenario C fixed
0.35,0.3,0.32999999999999996,1.2000000000000002,1.0,5.0,True,True,both_pass,Scenario C fixed
0.35,0.3,0.33499999999999996,1.2000000000000002,1.0,5.0,True,True,both_pass,Scenario C fixed
0.35,0.3,0.33999999999999997,1.2000000000000002,1.0,5.0,True,True,both_pass,Scenario C fixed
0.35,0.3,0.345,1.2000000000000002,1.0,5.0,True,True,both_pass,Scenario C fixed
0.35,0.3,0.35,1.2000000000000002,1.0,5.0,True,True,both_pass,Scenario C fixed
0.36,0.3,0.04,1.12,0.19,1.95,True,False,demand_only,Scenario C fixed
0.36,0.3,0.045,1.12,0.20500000000000002,2.0250000000000004,True,False,demand_only,Scenario C fixed
0.36,0.3,0.05,1.12,0.22000000000000003,2.1,True,False,demand_only,Scenario C fixed
0.36,0.3,0.055,1.12,0.23500000000000001,2.175,True,False,demand_only,Scenario C fixed
0.36,0.3,0.06,1.12,0.25,2.25,True,False,demand_only,Scenario C fixed
0.36,0.3,0.065,1.12,0.265,2.325,True,False,demand_only,Scenario C fixed
0.36,0.3,0.07,1.12,0.28,2.4000000000000004,True,False,demand_only,Scenario C fixed
0.36,0.3,0.07500000000000001,1.12,0.29500000000000004,2.475,True,False,demand_only,Scenario C fixed
0.36,0.3,0.08,1.12,0.31,2.55,True,False,demand_only,Scenario C fixed
0.36,0.3,0.08499999999999999,1.12,0.325,2.625,True,False,demand_only,Scenario C fixed
0.36,0.3,0.09,1.12,0.34,2.7,True,False,demand_only,Scenario C fixed
0.36,0.3,0.095,1.12,0.35500000000000004,2.7750000000000004,True,False,demand_only,Scenario C fixed
0.36,0.3,0.1,1.12,0.37000000000000005,2.8500000000000005,True,False,demand_only,Scenario C fixed
0.36,0.3,0.10500000000000001,1.12,0.38500000000000006,2.9250000000000003,True,False,demand_only,Scenario C fixed
0.36,0.3,0.11000000000000001,1.12,0.4000000000000001,3.0000000000000004,True,False,demand_only,Scenario C fixed
0.36,0.3,0.11499999999999999,1.12,0.415,3.0749999999999997,True,False,demand_only,Scenario C fixed
0.36,0.3,0.12,1.12,0.43,3.15,True,False,demand_only,Scenario C fixed
0.36,0.3,0.125,1.12,0.445,3.225,True,False,demand_only,Scenario C fixed
0.36,0.3,0.13,1.12,0.46,3.3000000000000003,True,False,demand_only,Scenario C fixed
0.36,0.3,0.135,1.12,0.47500000000000003,3.375,True,False,demand_only,Scenario C fixed
0.36,0.3,0.14,1.12,0.49000000000000005,3.45,True,False,demand_only,Scenario C fixed
0.36,0.3,0.145,1.12,0.5049999999999999,3.5249999999999995,True,False,demand_only,Scenario C fixed
0.36,0.3,0.15,1.12,0.52,3.6,True,False,demand_only,Scenario C fixed
0.36,0.3,0.155,1.12,0.5349999999999999,3.675,True,False,demand_only,Scenario C fixed
0.36,0.3,0.16,1.12,0.55,3.75,True,False,demand_only,Scenario C fixed
0.36,0.3,0.165,1.12,0.565,3.8249999999999997,True,False,demand_only,Scenario C fixed
0.36,0.3,0.17,1.12,0.5800000000000001,3.9000000000000004,True,False,demand_only,Scenario C fixed
0.36,0.3,0.17500000000000002,1.12,0.595,3.9749999999999996,True,False,demand_only,Scenario C fixed
0.36,0.3,0.18000000000000002,1.12,0.6100000000000001,4.050000000000001,True,False,demand_only,Scenario C fixed
0.36,0.3,0.185,1.12,0.625,4.125,True,False,demand_only,Scenario C fixed
0.36,0.3,0.19,1.12,0.6400000000000001,4.200000000000001,True,False,demand_only,Scenario C fixed
0.36,0.3,0.195,1.12,0.655,4.275,True,False,demand_only,Scenario C fixed
0.36,0.3,0.2,1.12,0.6700000000000002,4.3500000000000005,True,False,demand_only,Scenario C fixed
0.36,0.3,0.20500000000000002,1.12,0.685,4.425000000000001,True,False,demand_only,Scenario C fixed
0.36,0.3,0.21000000000000002,1.12,0.7000000000000002,4.500000000000001,True,False,demand_only,Scenario C fixed
0.36,0.3,0.21500000000000002,1.12,0.7150000000000001,4.575,True,False,demand_only,Scenario C fixed
0.36,0.3,0.22,1.12,0.73,4.65,True,False,demand_only,Scenario C fixed
0.36,0.3,0.225,1.12,0.7450000000000001,4.7250000000000005,True,False,demand_only,Scenario C fixed
0.36,0.3,0.23,1.12,0.76,4.8,True,False,demand_only,Scenario C fixed
0.36,0.3,0.23500000000000001,1.12,0.7750000000000001,4.875000000000001,True,False,demand_only,Scenario C fixed
0.36,0.3,0.24000000000000002,1.12,0.79,4.95,True,False,demand_only,Scenario C fixed
0.36,0.3,0.24500000000000002,1.12,0.8050000000000002,5.0,True,True,both_pass,Scenario C fixed
0.36,0.3,0.25,1.12,0.8200000000000001,5.0,True,True,both_pass,Scenario C fixed
0.36,0.3,0.255,1.12,0.835,5.0,True,True,both_pass,Scenario C fixed
0.36,0.3,0.26,1.12,0.8500000000000001,5.0,True,True,both_pass,Scenario C fixed
0.36,0.3,0.265,1.12,0.865,5.0,True,True,both_pass,Scenario C fixed
0.36,0.3,0.27,1.12,0.8800000000000001,5.0,True,True,both_pass,Scenario C fixed
0.36,0.3,0.275,1.12,0.895,5.0,True,True,both_pass,Scenario C fixed
0.36,0.3,0.27999999999999997,1.12,0.9099999999999999,5.0,True,True,both_pass,Scenario C fixed
0.36,0.3,0.285,1.12,0.925,5.0,True,True,both_pass,Scenario C fixed
0.36,0.3,0.29,1.12,0.94,5.0,True,True,both_pass,Scenario C fixed
0.36,0.3,0.295,1.12,0.9550000000000001,5.0,True,True,both_pass,Scenario C fixed
0.36,0.3,0.3,1.12,0.97,5.0,True,True,both_pass,Scenario C fixed
0.36,0.3,0.305,1.12,0.9850000000000001,5.0,True,True,both_pass,Scenario C fixed
0.36,0.3,0.31,1.12,1.0,5.0,True,True,both_pass,Scenario C fixed
0.36,0.3,0.315,1.12,1.0,5.0,True,True,both_pass,Scenario C fixed
0.36,0.3,0.32,1.12,1.0,5.0,True,True,both_pass,Scenario C fixed
0.36,0.3,0.325,1.12,1.0,5.0,True,True,both_pass,Scenario C fixed
0.36,0.3,0.32999999999999996,1.12,1.0,5.0,True,True,both_pass,Scenario C fixed
0.36,0.3,0.33499999999999996,1.12,1.0,5.0,True,True,both_pass,Scenario C fixed
0.36,0.3,0.33999999999999997,1.12,1.0,5.0,True,True,both_pass,Scenario C fixed
0.36,0.3,0.345,1.12,1.0,5.0,True,True,both_pass,Scenario C fixed
0.36,0.3,0.35,1.12,1.0,5.0,True,True,both_pass,Scenario C fixed
0.37,0.3,0.04,1.04,0.19,1.95,True,False,demand_only,Scenario C fixed
0.37,0.3,0.045,1.04,0.20500000000000002,2.0250000000000004,True,False,demand_only,Scenario C fixed
0.37,0.3,0.05,1.04,0.22000000000000003,2.1,True,False,demand_only,Scenario C fixed
0.37,0.3,0.055,1.04,0.23500000000000001,2.175,True,False,demand_only,Scenario C fixed
0.37,0.3,0.06,1.04,0.25,2.25,True,False,demand_only,Scenario C fixed
0.37,0.3,0.065,1.04,0.265,2.325,True,False,demand_only,Scenario C fixed
0.37,0.3,0.07,1.04,0.28,2.4000000000000004,True,False,demand_only,Scenario C fixed
0.37,0.3,0.07500000000000001,1.04,0.29500000000000004,2.475,True,False,demand_only,Scenario C fixed
0.37,0.3,0.08,1.04,0.31,2.55,True,False,demand_only,Scenario C fixed
0.37,0.3,0.08499999999999999,1.04,0.325,2.625,True,False,demand_only,Scenario C fixed
0.37,0.3,0.09,1.04,0.34,2.7,True,False,demand_only,Scenario C fixed
0.37,0.3,0.095,1.04,0.35500000000000004,2.7750000000000004,True,False,demand_only,Scenario C fixed
0.37,0.3,0.1,1.04,0.37000000000000005,2.8500000000000005,True,False,demand_only,Scenario C fixed
0.37,0.3,0.10500000000000001,1.04,0.38500000000000006,2.9250000000000003,True,False,demand_only,Scenario C fixed
0.37,0.3,0.11000000000000001,1.04,0.4000000000000001,3.0000000000000004,True,False,demand_only,Scenario C fixed
0.37,0.3,0.11499999999999999,1.04,0.415,3.0749999999999997,True,False,demand_only,Scenario C fixed
0.37,0.3,0.12,1.04,0.43,3.15,True,False,demand_only,Scenario C fixed
0.37,0.3,0.125,1.04,0.445,3.225,True,False,demand_only,Scenario C fixed
0.37,0.3,0.13,1.04,0.46,3.3000000000000003,True,False,demand_only,Scenario C fixed
0.37,0.3,0.135,1.04,0.47500000000000003,3.375,True,False,demand_only,Scenario C fixed
0.37,0.3,0.14,1.04,0.49000000000000005,3.45,True,False,demand_only,Scenario C fixed
0.37,0.3,0.145,1.04,0.5049999999999999,3.5249999999999995,True,False,demand_only,Scenario C fixed
0.37,0.3,0.15,1.04,0.52,3.6,True,False,demand_only,Scenario C fixed
0.37,0.3,0.155,1.04,0.5349999999999999,3.675,True,False,demand_only,Scenario C fixed
0.37,0.3,0.16,1.04,0.55,3.75,True,False,demand_only,Scenario C fixed
0.37,0.3,0.165,1.04,0.565,3.8249999999999997,True,False,demand_only,Scenario C fixed
0.37,0.3,0.17,1.04,0.5800000000000001,3.9000000000000004,True,False,demand_only,Scenario C fixed
0.37,0.3,0.17500000000000002,1.04,0.595,3.9749999999999996,True,False,demand_only,Scenario C fixed
0.37,0.3,0.18000000000000002,1.04,0.6100000000000001,4.050000000000001,True,False,demand_only,Scenario C fixed
0.37,0.3,0.185,1.04,0.625,4.125,True,False,demand_only,Scenario C fixed
0.37,0.3,0.19,1.04,0.6400000000000001,4.200000000000001,True,False,demand_only,Scenario C fixed
0.37,0.3,0.195,1.04,0.655,4.275,True,False,demand_only,Scenario C fixed
0.37,0.3,0.2,1.04,0.6700000000000002,4.3500000000000005,True,False,demand_only,Scenario C fixed
0.37,0.3,0.20500000000000002,1.04,0.685,4.425000000000001,True,False,demand_only,Scenario C fixed
0.37,0.3,0.21000000000000002,1.04,0.7000000000000002,4.500000000000001,True,False,demand_only,Scenario C fixed
0.37,0.3,0.21500000000000002,1.04,0.7150000000000001,4.575,True,False,demand_only,Scenario C fixed
0.37,0.3,0.22,1.04,0.73,4.65,True,False,demand_only,Scenario C fixed
0.37,0.3,0.225,1.04,0.7450000000000001,4.7250000000000005,True,False,demand_only,Scenario C fixed
0.37,0.3,0.23,1.04,0.76,4.8,True,False,demand_only,Scenario C fixed
0.37,0.3,0.23500000000000001,1.04,0.7750000000000001,4.875000000000001,True,False,demand_only,Scenario C fixed
0.37,0.3,0.24000000000000002,1.04,0.79,4.95,True,False,demand_only,Scenario C fixed
0.37,0.3,0.24500000000000002,1.04,0.8050000000000002,5.0,True,True,both_pass,Scenario C fixed
0.37,0.3,0.25,1.04,0.8200000000000001,5.0,True,True,both_pass,Scenario C fixed
0.37,0.3,0.255,1.04,0.835,5.0,True,True,both_pass,Scenario C fixed
0.37,0.3,0.26,1.04,0.8500000000000001,5.0,True,True,both_pass,Scenario C fixed
0.37,0.3,0.265,1.04,0.865,5.0,True,True,both_pass,Scenario C fixed
0.37,0.3,0.27,1.04,0.8800000000000001,5.0,True,True,both_pass,Scenario C fixed
0.37,0.3,0.275,1.04,0.895,5.0,True,True,both_pass,Scenario C fixed
0.37,0.3,0.27999999999999997,1.04,0.9099999999999999,5.0,True,True,both_pass,Scenario C fixed
0.37,0.3,0.285,1.04,0.925,5.0,True,True,both_pass,Scenario C fixed
0.37,0.3,0.29,1.04,0.94,5.0,True,True,both_pass,Scenario C fixed
0.37,0.3,0.295,1.04,0.9550000000000001,5.0,True,True,both_pass,Scenario C fixed
0.37,0.3,0.3,1.04,0.97,5.0,True,True,both_pass,Scenario C fixed
0.37,0.3,0.305,1.04,0.9850000000000001,5.0,True,True,both_pass,Scenario C fixed
0.37,0.3,0.31,1.04,1.0,5.0,True,True,both_pass,Scenario C fixed
0.37,0.3,0.315,1.04,1.0,5.0,True,True,both_pass,Scenario C fixed
0.37,0.3,0.32,1.04,1.0,5.0,True,True,both_pass,Scenario C fixed
0.37,0.3,0.325,1.04,1.0,5.0,True,True,both_pass,Scenario C fixed
0.37,0.3,0.32999999999999996,1.04,1.0,5.0,True,True,both_pass,Scenario C fixed
0.37,0.3,0.33499999999999996,1.04,1.0,5.0,True,True,both_pass,Scenario C fixed
0.37,0.3,0.33999999999999997,1.04,1.0,5.0,True,True,both_pass,Scenario C fixed
0.37,0.3,0.345,1.04,1.0,5.0,True,True,both_pass,Scenario C fixed
0.37,0.3,0.35,1.04,1.0,5.0,True,True,both_pass,Scenario C fixed
0.38,0.3,0.04,0.96,0.19,1.95,True,False,demand_only,Scenario C fixed
0.38,0.3,0.045,0.96,0.20500000000000002,2.0250000000000004,True,False,demand_only,Scenario C fixed
0.38,0.3,0.05,0.96,0.22000000000000003,2.1,True,False,demand_only,Scenario C fixed
0.38,0.3,0.055,0.96,0.23500000000000001,2.175,True,False,demand_only,Scenario C fixed
0.38,0.3,0.06,0.96,0.25,2.25,True,False,demand_only,Scenario C fixed
0.38,0.3,0.065,0.96,0.265,2.325,True,False,demand_only,Scenario C fixed
0.38,0.3,0.07,0.96,0.28,2.4000000000000004,True,False,demand_only,Scenario C fixed
0.38,0.3,0.07500000000000001,0.96,0.29500000000000004,2.475,True,False,demand_only,Scenario C fixed
0.38,0.3,0.08,0.96,0.31,2.55,True,False,demand_only,Scenario C fixed
0.38,0.3,0.08499999999999999,0.96,0.325,2.625,True,False,demand_only,Scenario C fixed
0.38,0.3,0.09,0.96,0.34,2.7,True,False,demand_only,Scenario C fixed
0.38,0.3,0.095,0.96,0.35500000000000004,2.7750000000000004,True,False,demand_only,Scenario C fixed
0.38,0.3,0.1,0.96,0.37000000000000005,2.8500000000000005,True,False,demand_only,Scenario C fixed
0.38,0.3,0.10500000000000001,0.96,0.38500000000000006,2.9250000000000003,True,False,demand_only,Scenario C fixed
0.38,0.3,0.11000000000000001,0.96,0.4000000000000001,3.0000000000000004,True,False,demand_only,Scenario C fixed
0.38,0.3,0.11499999999999999,0.96,0.415,3.0749999999999997,True,False,demand_only,Scenario C fixed
0.38,0.3,0.12,0.96,0.43,3.15,True,False,demand_only,Scenario C fixed
0.38,0.3,0.125,0.96,0.445,3.225,True,False,demand_only,Scenario C fixed
0.38,0.3,0.13,0.96,0.46,3.3000000000000003,True,False,demand_only,Scenario C fixed
0.38,0.3,0.135,0.96,0.47500000000000003,3.375,True,False,demand_only,Scenario C fixed
0.38,0.3,0.14,0.96,0.49000000000000005,3.45,True,False,demand_only,Scenario C fixed
0.38,0.3,0.145,0.96,0.5049999999999999,3.5249999999999995,True,False,demand_only,Scenario C fixed
0.38,0.3,0.15,0.96,0.52,3.6,True,False,demand_only,Scenario C fixed
0.38,0.3,0.155,0.96,0.5349999999999999,3.675,True,False,demand_only,Scenario C fixed
0.38,0.3,0.16,0.96,0.55,3.75,True,False,demand_only,Scenario C fixed
0.38,0.3,0.165,0.96,0.565,3.8249999999999997,True,False,demand_only,Scenario C fixed
0.38,0.3,0.17,0.96,0.5800000000000001,3.9000000000000004,True,False,demand_only,Scenario C fixed
0.38,0.3,0.17500000000000002,0.96,0.595,3.9749999999999996,True,False,demand_only,Scenario C fixed
0.38,0.3,0.18000000000000002,0.96,0.6100000000000001,4.050000000000001,True,False,demand_only,Scenario C fixed
0.38,0.3,0.185,0.96,0.625,4.125,True,False,demand_only,Scenario C fixed
0.38,0.3,0.19,0.96,0.6400000000000001,4.200000000000001,True,False,demand_only,Scenario C fixed
0.38,0.3,0.195,0.96,0.655,4.275,True,False,demand_only,Scenario C fixed
0.38,0.3,0.2,0.96,0.6700000000000002,4.3500000000000005,True,False,demand_only,Scenario C fixed
0.38,0.3,0.20500000000000002,0.96,0.685,4.425000000000001,True,False,demand_only,Scenario C fixed
0.38,0.3,0.21000000000000002,0.96,0.7000000000000002,4.500000000000001,True,False,demand_only,Scenario C fixed
0.38,0.3,0.21500000000000002,0.96,0.7150000000000001,4.575,True,False,demand_only,Scenario C fixed
0.38,0.3,0.22,0.96,0.73,4.65,True,False,demand_only,Scenario C fixed
0.38,0.3,0.225,0.96,0.7450000000000001,4.7250000000000005,True,False,demand_only,Scenario C fixed
0.38,0.3,0.23,0.96,0.76,4.8,True,False,demand_only,Scenario C fixed
0.38,0.3,0.23500000000000001,0.96,0.7750000000000001,4.875000000000001,True,False,demand_only,Scenario C fixed
0.38,0.3,0.24000000000000002,0.96,0.79,4.95,True,False,demand_only,Scenario C fixed
0.38,0.3,0.24500000000000002,0.96,0.8050000000000002,5.0,True,True,both_pass,Scenario C fixed
0.38,0.3,0.25,0.96,0.8200000000000001,5.0,True,True,both_pass,Scenario C fixed
0.38,0.3,0.255,0.96,0.835,5.0,True,True,both_pass,Scenario C fixed
0.38,0.3,0.26,0.96,0.8500000000000001,5.0,True,True,both_pass,Scenario C fixed
0.38,0.3,0.265,0.96,0.865,5.0,True,True,both_pass,Scenario C fixed
0.38,0.3,0.27,0.96,0.8800000000000001,5.0,True,True,both_pass,Scenario C fixed
0.38,0.3,0.275,0.96,0.895,5.0,True,True,both_pass,Scenario C fixed
0.38,0.3,0.27999999999999997,0.96,0.9099999999999999,5.0,True,True,both_pass,Scenario C fixed
0.38,0.3,0.285,0.96,0.925,5.0,True,True,both_pass,Scenario C fixed
0.38,0.3,0.29,0.96,0.94,5.0,True,True,both_pass,Scenario C fixed
0.38,0.3,0.295,0.96,0.9550000000000001,5.0,True,True,both_pass,Scenario C fixed
0.38,0.3,0.3,0.96,0.97,5.0,True,True,both_pass,Scenario C fixed
0.38,0.3,0.305,0.96,0.9850000000000001,5.0,True,True,both_pass,Scenario C fixed
