sweep,parameter_1,value_1,unit_1,parameter_2,value_2,unit_2,tax_rate_tau,legal_coverage_lambda,compliance_chi,kappa_gross,fixed_transfer,net_public_resources,delta_demand_0,opportunity_index_1,minimum_resource_cost,technically_attainable,fiscally_feasible,demand_gate,opportunity_gate,joint_gate_pass
collection,tax_rate_tau,0.9400000000000001,share of legally covered compliant base,admin_share_of_T,0.1,share of gross receipts,0.9400000000000001,1.0,1.0,0.9400000000000001,16.92,16.92,-0.5319999999999989,,,,,False,,
collection,tax_rate_tau,0.96,share of legally covered compliant base,admin_share_of_T,0.1,share of gross receipts,0.96,1.0,1.0,0.96,17.28,17.28,-0.2879999999999967,,,,,False,,
collection,tax_rate_tau,0.98,share of legally covered compliant base,admin_share_of_T,0.1,share of gross receipts,0.98,1.0,1.0,0.98,17.64,17.64,-0.0439999999999976,,,,,False,,
collection,tax_rate_tau,1.0,share of legally covered compliant base,admin_share_of_T,0.1,share of gross receipts,1.0,1.0,1.0,1.0,18.0,18.0,0.1999999999999993,,,,,True,,
administration,C_adm,0.0,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,20.0,20.0,0.0,,,,,True,,
administration,C_adm,0.1,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,19.9,19.9,0.010000000000000148,,,,,True,,
administration,C_adm,0.2,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,19.8,19.8,0.020000000000000295,,,,,True,,
administration,C_adm,0.30000000000000004,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,19.7,19.7,0.03000000000000047,,,,,True,,
administration,C_adm,0.4,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,19.6,19.6,0.04000000000000059,,,,,True,,
administration,C_adm,0.5,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,19.5,19.5,0.05000000000000071,,,,,True,,
administration,C_adm,0.6000000000000001,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,19.4,19.4,0.06000000000000094,,,,,True,,
administration,C_adm,0.7000000000000001,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,19.3,19.3,0.07000000000000106,,,,,True,,
administration,C_adm,0.8,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,19.2,19.2,0.08000000000000118,,,,,True,,
administration,C_adm,0.9,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,19.1,19.1,0.0900000000000013,,,,,True,,
administration,C_adm,1.0,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,19.0,19.0,0.10000000000000142,,,,,True,,
administration,C_adm,1.1,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,18.9,18.9,0.1099999999999981,,,,,True,,
administration,C_adm,1.2000000000000002,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,18.8,18.8,0.12000000000000188,,,,,True,,
administration,C_adm,1.3,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,18.7,18.7,0.12999999999999834,,,,,True,,
administration,C_adm,1.4000000000000001,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,18.6,18.6,0.14000000000000212,,,,,True,,
administration,C_adm,1.5,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,18.5,18.5,0.15000000000000213,,,,,True,,
administration,C_adm,1.6,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,18.4,18.4,0.1599999999999988,,,,,True,,
administration,C_adm,1.7000000000000002,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,18.3,18.3,0.1700000000000026,,,,,True,,
administration,C_adm,1.8,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,18.2,18.2,0.17999999999999905,,,,,True,,
administration,C_adm,1.9000000000000001,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,18.1,18.1,0.19000000000000283,,,,,True,,
administration,C_adm,2.0,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,18.0,18.0,0.1999999999999993,,,,,True,,
administration,C_adm,2.1,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,17.9,17.9,0.20999999999999952,,,,,True,,
administration,C_adm,2.2,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,17.8,17.8,0.21999999999999975,,,,,True,,
administration,C_adm,2.3000000000000003,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,17.7,17.7,0.22999999999999998,,,,,True,,
administration,C_adm,2.4000000000000004,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,17.6,17.6,0.240000000000002,,,,,True,,
administration,C_adm,2.5,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,17.5,17.5,0.25,,,,,True,,
administration,C_adm,2.6,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,17.4,17.4,0.25999999999999845,,,,,True,,
administration,C_adm,2.7,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,17.3,17.3,0.27000000000000046,,,,,True,,
administration,C_adm,2.8000000000000003,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,17.2,17.2,0.2800000000000007,,,,,True,,
administration,C_adm,2.9000000000000004,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,17.1,17.1,0.2900000000000027,,,,,True,,
administration,C_adm,3.0,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,17.0,17.0,0.3000000000000007,,,,,True,,
administration,C_adm,3.1,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,16.9,16.9,0.30999999999999917,,,,,True,,
administration,C_adm,3.2,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,16.8,16.8,0.3200000000000012,,,,,True,,
administration,C_adm,3.3000000000000003,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,16.7,16.7,0.3299999999999996,,,,,True,,
administration,C_adm,3.4000000000000004,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,16.6,16.6,0.34000000000000163,,,,,True,,
administration,C_adm,3.5,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,16.5,16.5,0.34999999999999964,,,,,True,,
administration,C_adm,3.6,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,16.4,16.4,0.3599999999999999,,,,,True,,
administration,C_adm,3.7,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,16.3,16.3,0.3700000000000019,,,,,True,,
administration,C_adm,3.8000000000000003,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,16.2,16.2,0.38000000000000034,,,,,True,,
administration,C_adm,3.9000000000000004,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,16.1,16.1,0.39000000000000234,,,,,True,,
administration,C_adm,4.0,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,16.0,16.0,0.40000000000000036,,,,,True,,
administration,C_adm,4.1000000000000005,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,15.899999999999999,15.899999999999999,0.40999999999999925,,,,,True,,
administration,C_adm,4.2,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,15.8,15.8,0.4200000000000008,,,,,True,,
administration,C_adm,4.3,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,15.7,15.7,0.4299999999999988,,,,,True,,
administration,C_adm,4.4,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,15.6,15.6,0.4399999999999995,,,,,True,,
administration,C_adm,4.5,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,15.5,15.5,0.45000000000000107,,,,,True,,
administration,C_adm,4.6000000000000005,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,15.399999999999999,15.399999999999999,0.45999999999999996,,,,,True,,
administration,C_adm,4.7,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,15.3,15.3,0.4700000000000015,,,,,True,,
administration,C_adm,4.800000000000001,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,15.2,15.2,0.4800000000000004,,,,,True,,
administration,C_adm,4.9,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,15.1,15.1,0.4900000000000002,,,,,True,,
administration,C_adm,5.0,date-0 goods,tax_rate_tau,1.0,share,1.0,1.0,1.0,1.0,15.0,15.0,0.5,,,,,True,,
mpc_joint_gate,m_H,0.4,goods per income unit,m_S,0.1,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.2320000000000002,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.4,goods per income unit,m_S,0.11,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.2320000000000002,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.4,goods per income unit,m_S,0.12000000000000001,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.2320000000000002,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.4,goods per income unit,m_S,0.13,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.2320000000000002,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.4,goods per income unit,m_S,0.14,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.2320000000000002,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.4,goods per income unit,m_S,0.15000000000000002,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.2320000000000002,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.4,goods per income unit,m_S,0.16,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.2320000000000002,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.4,goods per income unit,m_S,0.17,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.2320000000000002,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.4,goods per income unit,m_S,0.18,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.2320000000000002,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.4,goods per income unit,m_S,0.19,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.2320000000000002,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.4,goods per income unit,m_S,0.2,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.2320000000000002,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.4,goods per income unit,m_S,0.21000000000000002,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.2320000000000002,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.4,goods per income unit,m_S,0.22,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.2320000000000002,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.4,goods per income unit,m_S,0.23,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.2320000000000002,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.4,goods per income unit,m_S,0.24000000000000002,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.2320000000000002,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.4,goods per income unit,m_S,0.25,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.2320000000000002,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.4,goods per income unit,m_S,0.26,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.2320000000000002,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.4,goods per income unit,m_S,0.27,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.2320000000000002,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.4,goods per income unit,m_S,0.28,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.2320000000000002,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.4,goods per income unit,m_S,0.29000000000000004,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.2320000000000002,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.4,goods per income unit,m_S,0.30000000000000004,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.2320000000000002,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.4,goods per income unit,m_S,0.31,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.2320000000000002,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.4,goods per income unit,m_S,0.32,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.2320000000000002,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.4,goods per income unit,m_S,0.33,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.2320000000000002,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.4,goods per income unit,m_S,0.33999999999999997,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.2320000000000002,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.4,goods per income unit,m_S,0.35,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.2320000000000002,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.4,goods per income unit,m_S,0.36,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.2320000000000002,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.4,goods per income unit,m_S,0.37,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.2320000000000002,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.4,goods per income unit,m_S,0.38,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.2320000000000002,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.4,goods per income unit,m_S,0.39,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.2320000000000002,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.41000000000000003,goods per income unit,m_S,0.1,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.1447999999999992,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.41000000000000003,goods per income unit,m_S,0.11,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.1447999999999992,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.41000000000000003,goods per income unit,m_S,0.12000000000000001,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.1447999999999992,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.41000000000000003,goods per income unit,m_S,0.13,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.1447999999999992,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.41000000000000003,goods per income unit,m_S,0.14,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.1447999999999992,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.41000000000000003,goods per income unit,m_S,0.15000000000000002,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.1447999999999992,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.41000000000000003,goods per income unit,m_S,0.16,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.1447999999999992,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.41000000000000003,goods per income unit,m_S,0.17,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.1447999999999992,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.41000000000000003,goods per income unit,m_S,0.18,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.1447999999999992,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.41000000000000003,goods per income unit,m_S,0.19,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.1447999999999992,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.41000000000000003,goods per income unit,m_S,0.2,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.1447999999999992,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.41000000000000003,goods per income unit,m_S,0.21000000000000002,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.1447999999999992,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.41000000000000003,goods per income unit,m_S,0.22,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.1447999999999992,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.41000000000000003,goods per income unit,m_S,0.23,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.1447999999999992,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.41000000000000003,goods per income unit,m_S,0.24000000000000002,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.1447999999999992,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.41000000000000003,goods per income unit,m_S,0.25,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.1447999999999992,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.41000000000000003,goods per income unit,m_S,0.26,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.1447999999999992,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.41000000000000003,goods per income unit,m_S,0.27,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.1447999999999992,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.41000000000000003,goods per income unit,m_S,0.28,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.1447999999999992,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.41000000000000003,goods per income unit,m_S,0.29000000000000004,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.1447999999999992,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.41000000000000003,goods per income unit,m_S,0.30000000000000004,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.1447999999999992,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.41000000000000003,goods per income unit,m_S,0.31,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.1447999999999992,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.41000000000000003,goods per income unit,m_S,0.32,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.1447999999999992,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.41000000000000003,goods per income unit,m_S,0.33,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.1447999999999992,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.41000000000000003,goods per income unit,m_S,0.33999999999999997,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.1447999999999992,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.41000000000000003,goods per income unit,m_S,0.35,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.1447999999999992,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.41000000000000003,goods per income unit,m_S,0.36,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.1447999999999992,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.41000000000000003,goods per income unit,m_S,0.37,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.1447999999999992,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.41000000000000003,goods per income unit,m_S,0.38,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.1447999999999992,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.41000000000000003,goods per income unit,m_S,0.39,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.1447999999999992,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.41000000000000003,goods per income unit,m_S,0.4,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.1447999999999992,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.42000000000000004,goods per income unit,m_S,0.1,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.0576000000000008,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.42000000000000004,goods per income unit,m_S,0.11,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.0576000000000008,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.42000000000000004,goods per income unit,m_S,0.12000000000000001,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.0576000000000008,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.42000000000000004,goods per income unit,m_S,0.13,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.0576000000000008,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.42000000000000004,goods per income unit,m_S,0.14,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.0576000000000008,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.42000000000000004,goods per income unit,m_S,0.15000000000000002,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.0576000000000008,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.42000000000000004,goods per income unit,m_S,0.16,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.0576000000000008,,6.92,True,True,True,,True
mpc_joint_gate,m_H,0.42000000000000004,goods per income unit,m_S,0.17,goods per income unit,1.0,1.0,1.0,1.0,,19.0,1.0576000000000008,,6.92,True,True,True,,True
